STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_prc,Components of energy prices,nrg_cons,Energy consumption,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2020,,0.0849,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2021,,0.0690,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2022,,0.0861,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2023,,0.0918,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2024,,0.0818,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EU27_2020,European Union - 27 countries (from 2020),2017,,0.0611,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EU27_2020,European Union - 27 countries (from 2020),2018,,0.0625,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EU27_2020,European Union - 27 countries (from 2020),2019,,0.0660,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EU27_2020,European Union - 27 countries (from 2020),2020,,0.0702,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EU27_2020,European Union - 27 countries (from 2020),2021,,0.0661,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EU27_2020,European Union - 27 countries (from 2020),2022,,0.0746,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EU27_2020,European Union - 27 countries (from 2020),2023,,0.0853,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EU27_2020,European Union - 27 countries (from 2020),2024,,0.0884,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FI,Finland,2017,,0.0363,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FI,Finland,2018,,0.0387,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FI,Finland,2019,,0.0398,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FI,Finland,2020,,0.0412,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FI,Finland,2021,,0.0424,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FI,Finland,2022,,0.0410,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FI,Finland,2023,,0.0422,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FI,Finland,2024,,0.0503,,d,definition differs (see metadata),,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FR,France,2017,,0.0506,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FR,France,2018,,0.0553,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FR,France,2019,,0.0573,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FR,France,2020,,0.0602,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FR,France,2021,,0.0609,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FR,France,2022,,0.0618,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FR,France,2023,,0.0682,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,FR,France,2024,,0.0739,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,GE,Georgia,2018,,0.0279,,e,estimated,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,GE,Georgia,2019,,0.0187,,e,estimated,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,GE,Georgia,2020,,0.0085,,e,estimated,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,GE,Georgia,2021,,0.0118,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,GE,Georgia,2022,,0.0152,,e,estimated,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,GE,Georgia,2023,,0.0141,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,GE,Georgia,2024,,0.0344,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HR,Croatia,2017,,0.0538,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HR,Croatia,2018,,0.0561,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HR,Croatia,2019,,0.0546,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HR,Croatia,2020,,0.0551,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HR,Croatia,2021,,0.0539,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HR,Croatia,2022,,0.0570,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HR,Croatia,2023,,0.0602,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HR,Croatia,2024,,0.0597,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HU,Hungary,2017,,0.0407,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HU,Hungary,2018,,0.0483,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HU,Hungary,2019,,0.0484,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HU,Hungary,2020,,0.0484,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HU,Hungary,2021,,0.0513,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HU,Hungary,2022,,0.0554,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HU,Hungary,2023,,0.0783,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,HU,Hungary,2024,,0.0741,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IE,Ireland,2017,,0.0614,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IE,Ireland,2018,,0.0636,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IE,Ireland,2019,,0.0683,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IE,Ireland,2020,,0.0768,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IE,Ireland,2021,,0.0621,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IE,Ireland,2022,,0.0721,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IE,Ireland,2023,,0.0866,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IE,Ireland,2024,,0.0913,,p,provisional,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IS,Iceland,2018,,0.0274,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IS,Iceland,2019,,0.0261,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IS,Iceland,2020,,0.0382,,e,estimated,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IS,Iceland,2021,,0.0574,,e,estimated,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IS,Iceland,2022,,0.0606,,e,estimated,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IS,Iceland,2023,,0.0528,,e,estimated,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IT,Italy,2017,,0.0445,,d,definition differs (see metadata),,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IT,Italy,2018,,0.0480,,d,definition differs (see metadata),,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IT,Italy,2019,,0.0711,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IT,Italy,2020,,0.0615,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IT,Italy,2021,,0.0547,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IT,Italy,2022,,0.0702,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IT,Italy,2023,,0.0641,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,IT,Italy,2024,,0.0727,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LT,Lithuania,2017,,0.0542,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NETC,Network costs,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LT,Lithuania,2018,,0.0583,,,,,
